"Site","IdGenotype","TreeId","Plot","BlockNumber","LineNumber","TreeNumber","PhytomerNumber","ObservationDate","MAP","WholeLeafFreshWeight","RachisLength","RachisFreshWeight","RachisWC","RachisDryWeight","PetioleLength","PetioleFreshWeight","PetioleWC","PetioleDryWeight","NumberOfLeaflets","LeafletsFreshWeight","LeafletsWC","LeafletsDryWeight","AverageLeafletSampleLengthBase","AverageLeafletSampleLengthMidd","AverageLeafletSampleLengthTop","AverageLeafletSampleWidthBase","AverageLeafletSampleWidthMidd","AverageLeafletSampleWidthTop","LW_ratio_base","LW_ratio_midd","LW_ratio_top","AverageleafletAreaBase","AverageleafletAreaMidd","AverageleafletAreaTop","AverageSLABase","AverageSLAMidd","AverageSLATop","LeafArea","LAI"
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_76_10","B22",2,76,10,109,2019-01-24,96,2.52,544,3.5,0.718466195761857,0.985368314833502,70,1.7,0.701754385964912,0.507017543859649,305,2.52,0.585616438356164,1.04424657534247,66,95.5,79.5,2.8,5.9,4.9,23.5714285714286,16.1864406779661,16.2244897959184,129.36,394.415,272.685,32.0727272727273,97.7888429752066,67.6078512396694,8.09734333333333,3.52396381866667
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_76_10","B22",2,76,10,134,2020-02-08,109,2.64,560,3.8,0.695,1.159,81.2,2.32,0.745515695067265,0.590403587443946,298,2.64,0.59771986970684,1.06201954397394,75.7,98.7,83.7,3.5,5.9,5.9,21.6285714285714,16.728813559322,14.1864406779661,185.465,407.631,345.681,45.0522267206478,99.0196761133603,83.9710931174089,9.32518486666667,4.05832045397333
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_76_10","B22",2,76,10,156,2021-01-20,120,2.74,598,4.3,0.712603062426384,1.23580683156655,91,2.68,0.756959314775161,0.65134903640257,318,2.74,0.579166666666667,1.15308333333333,53.7,88.2,87.4,2.3,6.3,4.2,23.3478260869565,14,20.8095238095238,86.457,388.962,256.956,25.680297029703,115.533267326733,76.3235643564357,7.763175,3.37853376
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_76_10","B22",2,76,10,179,2022-01-19,132,2.9,597,4.3,0.716524216524217,1.21894586894587,98.4,2.8,0.746500777604977,0.709797822706065,342,2.9,0.596244131455399,1.17089201877934,73.4,95,91.8,3.5,6.1,7.5,20.9714285714286,15.5737704918033,12.24,179.83,405.65,481.95,41.8209302325581,94.3372093023256,112.081395348837,12.168702,5.2958191104
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_76_10","B22",2,76,10,206,2023-01-30,144,2.98,637,4.8,0.671091445427729,1.5787610619469,104,3.3,0.721967963386728,0.917505720823798,328,2.98,0.608108108108108,1.16783783783784,79.7,95.7,95.5,4,5.5,7.9,19.925,17.4,12.0886075949367,223.16,368.445,528.115,51.3011494252873,84.7,121.405747126437,12.242272,5.3278367744
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_76_10","B22",2,76,10,227,2024-01-08,156,3.12,623,4.8,0.671689135606661,1.57589214908803,86.5,2.94,0.722323049001815,0.816370235934665,363,3.12,0.546995377503852,1.41337442218798,75.9,105.2,86.1,3.3,5.9,5.6,23,17.8305084745763,15.375,175.329,434.476,337.512,35.7814285714286,88.6685714285714,68.88,11.4625357,4.98849553664
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,-3,2014-10-14,45,1.06,381,1.2,0.706185567010309,0.352577319587629,23.5,0.28,0.74375,0.07175,238,1.06,0.584577114427861,0.440348258706468,77.3,78.15,54.5,3.65,4.7,3.4,21.1780821917808,16.6276595744681,16.0294117647059,197.5015,257.1135,129.71,70.958622754491,92.3761077844312,46.6023952095808,4.635645,2.017432704
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,4,2015-01-28,48,1.1,420,1.66,0.705539358600583,0.488804664723032,31,0.44,0.758547008547009,0.106239316239316,264,1.1,0.538057742782152,0.508136482939633,49.5,76.3,49.2,3.1,5.3,3.3,15.9677419354839,14.3962264150943,14.9090909090909,107.415,283.073,113.652,36.61875,96.5021590909091,38.745,4.436432,1.9307352064
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,22,2016-02-02,61,1.46,472,2,0.626543209876543,0.746913580246914,39,0.72,0.684007707129094,0.227514450867052,322,1.46,0.501474926253687,0.727846607669616,64.5,84.5,51.5,2.5,4.75,3.2,25.8,17.7894736842105,16.09375,112.875,280.9625,115.36,40.0739644970414,99.75,40.9562130177515,5.4653865,2.3785362048
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,52,2017-01-24,72,2.04,472,3,0.651612903225806,1.04516129032258,59,1.6,0.724137931034483,0.441379310344828,322,2.04,0.421978021978022,1.17916483516484,67.6,85.5,61.5,3.5,4.8,4.2,19.3142857142857,17.8125,14.6428571428571,165.62,287.28,180.81,37.7840304182509,65.5391634980988,41.2494296577947,6.80182066666667,2.96015235413333
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,79,2018-01-17,84,2.24,561,4.1,0.696390658174098,1.2447983014862,71,1.98,0.74675118858954,0.50143264659271,320,2.24,0.584758942457232,0.930139968895801,75.5,97.7,91.4,3.4,5.5,6.6,22.2058823529412,17.7636363636364,13.8484848484848,179.69,376.145,422.268,40.3797752808989,84.5269662921348,94.8916853932584,10.4330986666667,4.54048453973333
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,98,2019-01-26,96,2.72,620,5.2,0.709888059701492,1.50858208955224,66,2.12,0.777576853526221,0.471537070524412,315,2.72,0.583774250440917,1.13213403880071,71,94,61.5,3.7,7.2,4.5,19.1891891891892,13.0555555555556,13.6666666666667,183.89,473.76,193.725,46.7516949152542,120.447457627119,49.2521186440678,8.9394375,3.8904432
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,125,2020-02-08,109,3.16,555,4.9,0.716049382716049,1.39135802469136,92,3.48,0.773638968481375,0.787736389684814,342,3.16,0.577922077922078,1.33376623376623,81.6,100.5,91.4,4,6.3,5.7,20.4,15.952380952381,16.0350877192982,228.48,443.205,364.686,42.1809230769231,81.8224615384615,67.3266461538461,11.8146294,5.14172671488
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,141,2021-01-18,120,3.3,621,5.5,0.700609225413403,1.64664926022628,77,3.06,0.753751103265666,0.753521624007061,336,3.3,0.584870848708487,1.36992619926199,62.2,95.9,79.1,3.1,5,5.3,20.0645161290323,19.18,14.9245283018868,134.974,335.65,293.461,35.9930666666667,89.5066666666667,78.2562666666667,8.557752,3.7243336704
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,164,2022-01-19,132,3.88,617,7.3,0.712830957230143,2.09633401221996,79.2,2.98,0.747279322853688,0.75310761789601,357,3.88,0.592857142857143,1.57971428571429,69.8,100.5,72.7,4.2,7.5,6.5,16.6190476190476,13.4,11.1846153846154,205.212,527.625,330.785,43.2025263157895,111.078947368421,69.638947368421,12.6571018,5.50837070336
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,190,2023-02-03,145,3.78,648,7.1,0.754098360655738,1.74590163934426,79.2,3.3,0.806532663316583,0.638442211055276,381,3.78,0.634897360703812,1.38008797653959,83.1,102.7,97.8,3,5,6,27.7,20.54,16.3,174.51,359.45,410.76,42.0506024096386,86.6144578313253,98.978313253012,11.997944,5.2215052288
"SMSE","GE10","SMSE_B22_2_GE10_76_4","B22",2,76,4,208,2024-01-08,156,3.82,636,6.9,0.669069069069069,2.28342342342342,82,3.44,0.722428748451053,0.954845105328377,367,3.82,0.554585152838428,1.70148471615721,66.8,96.9,83.6,3.1,6.2,6.3,21.5483870967742,15.6290322580645,13.2698412698413,144.956,420.546,368.676,28.4227450980392,82.46,72.2894117647059,11.4281108666667,4.97351384917333
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,-3,2014-10-14,45,1.2,377,1.32,0.702602230483271,0.392565055762082,46,0.68,0.747967479674797,0.171382113821138,258,1.2,0.573951434878587,0.511258278145695,76.4,86.5,67.8,3.2,4.8,3.65,23.875,18.0208333333333,18.5753424657534,171.136,290.64,173.229,53.2029015544041,90.3544041450777,53.8535751295337,5.461043,2.3766459136
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,6,2015-01-28,48,1.22,410,1.7,0.776995305164319,0.379107981220657,54,0.9,0.726600985221675,0.246059113300493,260,1.22,0.547486033519553,0.552067039106145,63.4,86.35,61.1,2.65,4.3,3.05,23.9245283018868,20.0813953488372,20.0327868852459,117.607,259.9135,130.4485,43.5581481481481,96.2642592592592,48.3142592592593,4.402398,1.9159236096
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,25,2016-02-02,61,1.82,463,2.16,0.643258426966292,0.770561797752809,61,1.42,0.708100558659218,0.414497206703911,318,1.82,0.493403693931398,0.922005277044855,65.5,90.5,62.5,2.65,4.3,2.8,24.7169811320755,21.046511627907,22.3214285714286,121.5025,272.405,122.5,37.96953125,85.1265625,38.28125,5.4739195,2.3822497664
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,54,2017-01-24,72,2.12,469,3.2,0.69247311827957,0.984086021505376,77,2.32,0.761627906976744,0.553023255813953,306,2.12,0.381057268722467,1.31215859030837,71,85.8,68,3,4.8,3.7,23.6666666666667,17.875,18.3783783783784,149.1,288.288,176.12,31.8362989323843,61.5561565836299,37.6056939501779,6.2577816,2.72338655232
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,79,2018-01-17,84,2.5,512,3.5,0.705128205128205,1.03205128205128,83,2.54,0.756624825662483,0.618172942817294,288,2.5,0.541666666666667,1.14583333333333,70.4,102.1,92.5,2.9,5.6,4.7,24.2758620689655,18.2321428571429,19.6808510638298,142.912,400.232,304.325,31.1808,87.3233454545454,66.3981818181818,8.1357024,3.54065768448
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,101,2019-01-26,96,2.72,560,4.3,0.715320910973085,1.22412008281573,72,2.54,0.76652719665272,0.593020920502092,318,2.72,0.574433656957929,1.15754045307443,73,105,83.5,3.1,5.9,4.2,23.5483870967742,17.7966101694915,19.8809523809524,158.41,433.65,245.49,36.1391634980989,98.9315589353612,56.0053231939163,8.87803,3.863718656
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,119,2020-02-08,109,3.24,616,5.6,0.717596566523605,1.58145922746781,84,3.26,0.765064836003051,0.765888634630053,348,3.24,0.575799721835883,1.37440890125174,72.6,96,82.1,3.7,6.7,6,19.6216216216216,14.3283582089552,13.6833333333333,188.034,450.24,344.82,36.9902950819672,88.5718032786885,67.8334426229508,11.4038904,4.96297310208
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,146,2021-01-18,120,3.42,587,5.6,0.692136498516321,1.72403560830861,81,3.5,0.689903846153846,1.08533653846154,342,3.42,0.579470198675497,1.4382119205298,63.2,110.7,79.3,2.8,6,4.4,22.5714285714286,18.45,18.0227272727273,123.872,464.94,244.244,29.2611023622047,109.828346456693,57.6954330708661,9.4968384,4.13302407168
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,168,2022-01-19,132,3.65,560,4.3,0.726833976833977,1.1746138996139,74.5,2.9,0.778032036613272,0.64370709382151,351,3.65,0.594059405940594,1.48168316831683,73.2,102.4,88.5,3.7,6.2,6.9,19.7837837837838,16.5161290322581,12.8260869565217,189.588,444.416,427.455,34.6807317073171,81.2956097560976,78.1929878048781,12.4190703,5.40477939456
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,195,2023-02-03,145,4.02,605,6.2,0.75440414507772,1.52269430051814,96.2,4.11,0.790622473726758,0.860541632983023,346,4.02,0.607969151670951,1.57596401028278,63.1,118,87.6,3.2,5.5,6.1,19.71875,21.4545454545455,14.3606557377049,141.344,454.3,374.052,27.8053770491803,89.3704918032787,73.584,11.1838272,4.86720159744
"SMSE","GE16","SMSE_B22_2_GE16_76_5","B22",2,76,5,215,2024-01-08,156,3.78,596,5.8,0.672824791418355,1.89761620977354,88.2,3.6,0.731638418079096,0.966101694915254,360,3.78,0.549079754601227,1.70447852760736,72.3,102.4,75.7,2.9,5.8,4.8,24.9310344827586,17.6551724137931,15.7708333333333,146.769,415.744,254.352,29.9528571428571,84.8457142857143,51.9085714285714,9.80238,4.265995776
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,2,2014-10-14,45,1.04,386,1.28,0.70281124497992,0.380401606425703,28,0.4,0.75609756097561,0.0975609756097561,274,1.04,0.597883597883598,0.418201058201058,74,83.3,69.75,2.75,4.1,3.35,26.9090909090909,20.3170731707317,20.8208955223881,142.45,239.071,163.56375,56.2302631578947,94.3701315789474,64.5646381578947,4.97844071666667,2.16661739989333
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,10,2015-01-29,48,1.04,407,1.52,0.708487084870849,0.44309963099631,33,0.48,0.74141876430206,0.124118993135011,274,1.04,0.566091954022988,0.451264367816092,68,81.15,73.25,2.4,4,3.7,28.3333333333333,20.2875,19.7972972972973,114.24,227.22,189.7175,45.3933774834437,90.2860927152318,75.3844370860927,4.85142116666667,2.11133849173333
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,32,2016-02-02,61,1.5,485,2.18,0.658959537572254,0.743468208092486,50,1.02,0.709949409780776,0.295851602023609,325,1.5,0.523545706371191,0.714681440443213,63,94.5,66.5,2.15,4,3.25,29.3023255813954,23.625,20.4615384615385,94.815,264.6,151.2875,33.075,92.3023255813953,52.7747093023256,5.53261041666667,2.40779205333333
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,61,2017-01-24,72,1.98,520,3.1,0.693370165745856,0.950552486187845,66,1.68,0.758823529411765,0.405176470588235,318,1.98,0.566739606126915,0.857855579868709,75,94,83.8,2.7,4.6,4.3,27.7777777777778,20.4347826086957,19.4883720930233,141.75,302.68,252.238,42.9545454545455,91.7212121212121,76.4357575757576,7.3846808,3.21381308416
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,85,2018-01-16,84,2.56,548,3.6,0.703529411764706,1.06729411764706,82.5,2.48,0.756468797564688,0.603957382039574,338,2.56,0.576923076923077,1.08307692307692,80.7,103.9,83.4,3.1,5.6,4.1,26.0322580645161,18.5535714285714,20.3414634146341,175.119,407.288,239.358,45.4854545454545,105.789090909091,62.1709090909091,9.25855233333333,4.02932197546667
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,108,2019-01-24,96,2.88,595,4.3,0.69185360094451,1.32502951593861,66,2.04,0.77803738317757,0.452803738317757,321,2.88,0.596153846153846,1.16307692307692,78,101,86,3,5.6,3.9,26,18.0357142857143,22.0512820512821,163.8,395.92,234.78,42.5454545454545,102.836363636364,60.9818181818182,8.50115,3.69970048
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,130,2020-02-08,109,2.94,614,4.6,0.719275549805951,1.29133247089263,78,2.52,0.772768259693417,0.572623985572588,342,2.94,0.597495527728086,1.18336314847943,79.1,104.5,98.4,3.1,4.7,5.4,25.5161290322581,22.2340425531915,18.2222222222222,171.647,343.805,371.952,45.7725333333333,91.6813333333333,99.1872,10.1164056,4.40265971712
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,150,2021-01-20,120,2.98,655,5.6,0.746777163904236,1.41804788213628,69,2.54,0.748866727107888,0.637878513145966,327,2.98,0.61063829787234,1.16029787234043,63.2,104.1,88.1,2.4,5.2,4.3,26.3333333333333,20.0192307692308,20.4883720930233,106.176,378.924,265.181,34.8118032786885,124.23737704918,86.9445901639344,8.1780629,3.55909297408
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,171,2022-01-19,132,3.72,641,5.4,0.754716981132076,1.32452830188679,85.9,3.12,0.782556750298686,0.6784229390681,329,3.72,0.6096,1.452288,86.1,106.8,99.3,4.1,5.2,6,21,20.5384615384615,16.55,247.107,388.752,417.06,60.7640163934426,95.5947540983607,102.555737704918,11.5470117,5.02525949184
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,198,2023-01-30,144,3.52,680,6.3,0.712820512820513,1.80923076923077,96.5,4.12,0.719208211143695,1.15686217008798,341,3.52,0.593247588424437,1.43176848874598,80.1,96.3,108.8,3.5,4.6,7,22.8857142857143,20.9347826086957,15.5428571428571,196.245,310.086,533.12,46.5403162055336,73.5381818181818,126.43162055336,11.8150930333333,5.14192848810667
"SMSE","GE20","SMSE_B22_2_GE20_77_10","B22",2,77,10,216,2024-01-08,156,3.54,668,6.2,0.802740863787375,1.22300664451827,87,3.58,0.750677506775068,0.892574525745258,380,3.54,0.580398162327718,1.48539050535988,76.3,108.6,94.9,3,5.7,5.6,25.4333333333333,19.0526315789474,16.9464285714286,160.23,433.314,372.008,35.0868613138686,94.8862773722628,81.4616058394161,12.2303253333333,5.32263758506667
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,-1,2014-10-14,45,1.02,383,1.2,0.703862660944206,0.355364806866953,47,0.64,0.725388601036269,0.175751295336788,255,1.02,0.5975,0.41055,76.4,78.15,68.1,3.4,4.55,3.65,22.4705882352941,17.1758241758242,18.6575342465753,181.832,248.90775,173.9955,67.7634782608696,92.760652173913,64.8430434782609,5.140249625,2.2370366368
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,8,2015-01-29,48,1.02,409,1.42,0.677655677655678,0.457728937728938,39,0.54,0.699248120300752,0.162406015037594,274,1.02,0.553398058252427,0.455533980582524,63.15,81,70.15,2.7,4.05,3.35,23.3888888888889,20,20.9402985074627,119.3535,229.635,164.50175,51.8928260869565,99.8413043478261,71.5225,4.68987761666667,2.04103473877333
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,29,2016-02-02,61,1.44,464,2.14,0.633898305084746,0.783457627118644,62,1.26,0.684931506849315,0.396986301369863,302,1.44,0.53021978021978,0.676483516483517,65,86.5,66.5,3,4.5,2.65,21.6666666666667,19.2222222222222,25.0943396226415,136.5,272.475,123.3575,47.8947368421053,95.6052631578947,43.2833333333333,5.35881383333333,2.33215578026667
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,62,2017-01-24,72,1.9,551,3.2,0.649546827794562,1.1214501510574,84,2.02,0.728813559322034,0.547796610169491,322,1.9,0.542725173210162,0.868822170900693,62.6,90.3,81,2.8,4,4.8,22.3571428571429,22.575,16.875,122.696,252.84,272.16,37.1806060606061,76.6181818181818,82.4727272727273,6.95193706666667,3.02548301141333
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,83,2018-01-16,84,2.58,568,3.8,0.694050991501416,1.16260623229462,95,2.9,0.733565459610028,0.772660167130919,342,2.58,0.582758620689655,1.07648275862069,74.4,92.8,91.3,3.4,5.7,6.1,21.8823529411765,16.280701754386,14.9672131147541,177.072,370.272,389.851,43.9021487603306,91.8029752066116,96.6572727272727,10.684023,4.6496868096
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,105,2019-01-24,96,2.94,648,4.9,0.693018480492813,1.50420944558522,91,2.94,0.720841300191205,0.820726577437859,316,2.94,0.585069444444445,1.21989583333333,75,93.5,84,3.9,5.9,4.5,19.2307692307692,15.8474576271186,18.6666666666667,204.75,386.155,264.6,51.4016736401674,96.9426778242678,66.4267782426778,9.01131933333333,3.92172617386667
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,124,2020-02-08,109,2.98,640,5,0.703463203463203,1.48268398268398,97.5,3.66,0.74491392801252,0.933615023474178,336,2.98,0.57345971563981,1.27109004739337,73.6,100.2,85.3,3.6,6.7,5.1,20.4444444444444,14.955223880597,16.7254901960784,185.472,469.938,304.521,41.216,104.430666666667,67.6713333333333,10.7512272,4.67893407744
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,145,2021-01-20,120,2.82,586,4.6,0.69661733615222,1.39556025369979,89,2.96,0.74974358974359,0.740758974358975,320,2.82,0.582375478927203,1.17770114942529,56.6,95.7,75.2,3,5.3,5.5,18.8666666666667,18.0566037735849,13.6727272727273,118.86,355.047,289.52,32.7137614678899,97.7193577981651,79.6844036697248,8.14322133333333,3.54392992426667
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,165,2022-01-19,132,3.6,638,5.2,0.719143576826197,1.46045340050378,114,3.96,0.750287686996548,0.988860759493671,357,3.6,0.613569321533923,1.39115044247788,76.2,102.7,83.4,4,7.7,7,19.05,13.3376623376623,11.9142857142857,213.36,553.553,408.66,48.8610687022901,126.76786259542,93.5862595419847,13.9893187,6.08815149824
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,189,2023-01-30,144,3.14,670,5.8,0.697005988023952,1.75736526946108,101,3.74,0.750932835820896,0.931511194029851,353,3.14,0.562724014336918,1.37304659498208,66,112,98.6,3,5.6,6,22,20,16.4333333333333,138.6,439.04,414.12,34.0819672131148,107.960655737705,101.832786885246,11.6697093333333,5.07865750186667
"SMSE","GE_Unknown","SMSE_B22_2_GE_Unknown_77_9","B22",2,77,9,208,2024-01-08,156,3.58,672,5.9,0.666441593517893,1.96799459824443,98,3.88,0.71320182094082,1.11277693474962,360,3.58,0.564315352697095,1.5597510373444,81.5,104.6,92.1,4.1,6,6.3,19.8780487804878,17.4333333333333,14.6190476190476,233.905,439.32,406.161,44.5533333333333,83.68,77.364,12.952632,5.6369854464
"SMSE","GE10","SMSE_B22_2_GE10_80_4","B22",2,80,4,-2,2014-10-15,45,1.06,357,1.12,0.67741935483871,0.361290322580645,40,0.48,0.715492957746479,0.13656338028169,258,1.06,0.592493297587131,0.431957104557641,64.45,77.5,71.15,2.75,4.6,3.65,23.4363636363636,16.8478260869565,19.4931506849315,124.06625,249.55,181.78825,48.9735197368421,98.5065789473684,71.7585197368421,4.7764787,2.07872353024
"SMSE","GE10","SMSE_B22_2_GE10_80_4","B22",2,80,4,7,2015-01-29,48,1.2,385,1.46,0.686346863468635,0.457933579335793,38.5,0.56,0.707894736842105,0.163578947368421,256,1.2,0.542483660130719,0.549019607843137,61.55,77.1,58.15,2.55,4.55,3,24.1372549019608,16.9450549450549,19.3833333333333,109.86675,245.5635,122.115,47.08575,105.2415,52.335,4.0750528,1.77346297856
"SMSE","GE10","SMSE_B22_2_GE10_80_4","B22",2,80,4,24,2016-02-03,61,1.6,420,1.74,0.610738255033557,0.677315436241611,49,0.6,0.666666666666667,0.2,306,1.6,0.514184397163121,0.777304964539007,60,74,58,2,4,3,30,18.5,19.3333333333333,84,207.2,121.8,36.7883211678832,90.7445255474452,53.3430656934307,4.2126,1.83332352
"SMSE","GE10","SMSE_B22_2_GE10_80_4","B22",2,80,4,54,2017-01-24,72,1.76,467,2.6,0.686893203883495,0.814077669902913,63.4,1.32,0.72463768115942,0.363478260869565,304,1.76,0.589861751152074,0.72184331797235,63,80.2,63.3,2.7,5,4.3,23.3333333333333,16.04,14.7209302325581,119.07,280.7,190.533,40.1359550561798,94.6179775280899,64.224606741573,5.98173706666667,2.60325197141333
"SMSE","GE10","SMSE_B22_2_GE10_80_4","B22",2,80,4,80,2018-01-17,84,2.5,495,3.1,0.661016949152542,1.05084745762712,77,2.14,0.712587526461488,0.615062693372415,302,2.5,0.44952380952381,1.37619047619048,80.2,92.9,92.8,3.2,5.9,4.7,25.0625,15.7457627118644,19.7446808510638,179.648,383.677,305.312,37.2971626297578,79.6561245674741,63.3865743944637,8.74427913333333,3.80551027882667
"SMSE","GE10","SMSE_B22_2_GE10_80_4","B22",2,80,4,102,2019-01-26,96,2.72,511,3.8,0.694058154235145,1.16257901390645,76,2.2,0.741896758703481,0.567827130852341,309,2.72,0.588571428571429,1.11908571428571,69,93.5,66.5,2.5,6,4.3,27.6,15.5833333333333,15.4651162790698,120.75,392.7,200.165,33.5416666666667,109.083333333333,55.6013888888889,7.3502345,3.1988220544
"SMSE","GE10","SMSE_B22_2_GE10_80_4","B22",2,80,4,122,2020-02-10,109,3.02,519,3.9,0.67349260523322,1.27337883959044,88,2.86,0.729245283018868,0.774358490566038,328,3.02,0.524461839530333,1.4361252446184,68.2,87.7,80.3,2.9,5.5,4.2,23.5172413793103,15.9454545454545,19.1190476190476,138.446,337.645,236.082,34.1841975308642,83.3691358024691,58.2918518518518,7.7864248,3.38865207296
